case_id,field,production_value,reference_value,same_or_different,classification,possible_reason,school_convention,resolved,gender_binding
C22-2015-late-zi,major_stars.福德,"['天府', '紫微']","['太阳', '巨门']",different,DIFFERENT_SCHOOL_CONVENTION,晚子时（夜子時）换日口径差异：参考实现把 23:00–24:00 归入**当日**（农历日与日柱都不换），iztro 把晚子时归入**次日**（日柱推进、农历日推进用于星曜安放）。实测例：1990-06-15 23:30，iztro 的紫微落在田宅（等价于 06-16 00:30 的盘），参考实现的紫微落在福德（当日 5 月 23 日）。这属于流派差异，本核对不判定谁对谁错。,晚子时换日（当日子时 / 次日子时）,True,gender_independent
C22-2015-late-zi,major_stars.父母,['天机'],"['武曲', '贪狼']",different,DIFFERENT_SCHOOL_CONVENTION,晚子时（夜子時）换日口径差异：参考实现把 23:00–24:00 归入**当日**（农历日与日柱都不换），iztro 把晚子时归入**次日**（日柱推进、农历日推进用于星曜安放）。实测例：1990-06-15 23:30，iztro 的紫微落在田宅（等价于 06-16 00:30 的盘），参考实现的紫微落在福德（当日 5 月 23 日）。这属于流派差异，本核对不判定谁对谁错。,晚子时换日（当日子时 / 次日子时）,True,gender_independent
C22-2015-late-zi,minor_stars.命宫,['右弼'],['右弼'],same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,minor_stars.兄弟,['天马'],['天马'],same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,minor_stars.夫妻,"['擎羊', '文曲']","['擎羊', '文曲']",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,minor_stars.子女,['禄存'],['禄存'],same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,minor_stars.财帛,['陀罗'],['陀罗'],same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,minor_stars.疾厄,[],[],same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,minor_stars.迁移,['天魁'],['天魁'],same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,minor_stars.仆役,"['地劫', '地空']","['地劫', '地空']",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,minor_stars.官禄,"['文昌', '铃星']","['文昌', '铃星']",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,minor_stars.田宅,['火星'],['火星'],same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,minor_stars.福德,"['天钺', '左辅']","['天钺', '左辅']",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,minor_stars.父母,[],[],same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,mutagen.禄,天机,天机,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,mutagen.权,天梁,天梁,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,mutagen.科,紫微,紫微,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,mutagen.忌,太阴,太阴,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,trine.命宫,"[0, 4, 8, 10]","[0, 4, 8, 10]",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,trine.兄弟,"[3, 7, 9, 11]","[3, 7, 9, 11]",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,trine.夫妻,"[2, 6, 8, 10]","[2, 6, 8, 10]",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,trine.子女,"[1, 5, 7, 9]","[1, 5, 7, 9]",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,trine.财帛,"[0, 4, 6, 8]","[0, 4, 6, 8]",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,trine.疾厄,"[3, 5, 7, 11]","[3, 5, 7, 11]",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,trine.迁移,"[2, 4, 6, 10]","[2, 4, 6, 10]",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,trine.仆役,"[1, 3, 5, 9]","[1, 3, 5, 9]",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,trine.官禄,"[0, 2, 4, 8]","[0, 2, 4, 8]",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,trine.田宅,"[1, 3, 7, 11]","[1, 3, 7, 11]",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,trine.福德,"[0, 2, 6, 10]","[0, 2, 6, 10]",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,trine.父母,"[1, 5, 9, 11]","[1, 5, 9, 11]",same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,decadal_range.命宫,"[3, 12]","[3, 12]",same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,decadal_range.兄弟,"[13, 22]","[13, 22]",same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,decadal_range.夫妻,"[23, 32]","[23, 32]",same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,decadal_range.子女,"[33, 42]","[33, 42]",same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,decadal_range.财帛,"[43, 52]","[43, 52]",same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,decadal_range.疾厄,"[53, 62]","[53, 62]",same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,decadal_range.迁移,"[63, 72]","[63, 72]",same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,decadal_range.仆役,"[73, 82]","[73, 82]",same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,decadal_range.官禄,"[83, 92]","[83, 92]",same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,decadal_range.田宅,"[93, 102]","[93, 102]",same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,decadal_range.福德,"[103, 112]","[103, 112]",same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,decadal_range.父母,"[113, 122]","[113, 122]",same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,changsheng12.命宫,衰,衰,same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,changsheng12.兄弟,病,病,same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,changsheng12.夫妻,死,死,same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,changsheng12.子女,墓,墓,same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,changsheng12.财帛,绝,绝,same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,changsheng12.疾厄,胎,胎,same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,changsheng12.迁移,养,养,same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,changsheng12.仆役,长生,长生,same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,changsheng12.官禄,沐浴,沐浴,same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,changsheng12.田宅,冠带,冠带,same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,changsheng12.福德,临官,临官,same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,changsheng12.父母,帝旺,帝旺,same,IDENTICAL,,,True,gender_dependent
C22-2015-late-zi,horoscope.yearly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C22-2015-late-zi,horoscope.monthly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C23-2021-early-zi,five_elements_class,木三局,木三局,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,soul_palace,9,9,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,body_palace,9,9,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,destiny_master,巨门,巨门,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,body_master,天相,天相,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_branch.命宫,9,9,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_branch.兄弟,8,8,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_branch.夫妻,7,7,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_branch.子女,6,6,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_branch.财帛,5,5,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_branch.疾厄,4,4,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_branch.迁移,3,3,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_branch.仆役,2,2,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_branch.官禄,1,1,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_branch.田宅,0,0,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_branch.福德,11,11,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_branch.父母,10,10,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_stem.命宫,己,己,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_stem.兄弟,戊,戊,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_stem.夫妻,丁,丁,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_stem.子女,丙,丙,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_stem.财帛,乙,乙,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_stem.疾厄,甲,甲,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_stem.迁移,癸,癸,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_stem.仆役,壬,壬,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_stem.官禄,辛,辛,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_stem.田宅,庚,庚,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_stem.福德,辛,辛,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,palace_stem.父母,庚,庚,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,major_stars.命宫,['太阴'],['太阴'],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,major_stars.兄弟,"['天府', '廉贞']","['天府', '廉贞']",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,major_stars.夫妻,[],[],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,major_stars.子女,['破军'],['破军'],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,major_stars.财帛,[],[],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,major_stars.疾厄,['紫微'],['紫微'],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,major_stars.迁移,['天机'],['天机'],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,major_stars.仆役,['七杀'],['七杀'],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,major_stars.官禄,"['天梁', '太阳']","['天梁', '太阳']",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,major_stars.田宅,"['天相', '武曲']","['天相', '武曲']",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,major_stars.福德,"['天同', '巨门']","['天同', '巨门']",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,major_stars.父母,['贪狼'],['贪狼'],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,minor_stars.命宫,"['地劫', '地空', '天马']","['地劫', '地空', '天马']",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,minor_stars.兄弟,"['擎羊', '文昌', '铃星']","['擎羊', '文昌', '铃星']",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,minor_stars.夫妻,['禄存'],['禄存'],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,minor_stars.子女,['陀罗'],['陀罗'],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,minor_stars.财帛,[],[],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,minor_stars.疾厄,['天魁'],['天魁'],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,minor_stars.迁移,[],[],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,minor_stars.仆役,['文曲'],['文曲'],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,minor_stars.官禄,['火星'],['火星'],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,minor_stars.田宅,['天钺'],['天钺'],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,minor_stars.福德,"['右弼', '左辅']","['右弼', '左辅']",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,minor_stars.父母,[],[],same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,mutagen.禄,巨门,巨门,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,mutagen.权,太阳,太阳,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,mutagen.科,文曲,文曲,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,mutagen.忌,文昌,文昌,same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,trine.命宫,"[1, 3, 5, 9]","[1, 3, 5, 9]",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,trine.兄弟,"[0, 2, 4, 8]","[0, 2, 4, 8]",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,trine.夫妻,"[1, 3, 7, 11]","[1, 3, 7, 11]",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,trine.子女,"[0, 2, 6, 10]","[0, 2, 6, 10]",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,trine.财帛,"[1, 5, 9, 11]","[1, 5, 9, 11]",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,trine.疾厄,"[0, 4, 8, 10]","[0, 4, 8, 10]",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,trine.迁移,"[3, 7, 9, 11]","[3, 7, 9, 11]",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,trine.仆役,"[2, 6, 8, 10]","[2, 6, 8, 10]",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,trine.官禄,"[1, 5, 7, 9]","[1, 5, 7, 9]",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,trine.田宅,"[0, 4, 6, 8]","[0, 4, 6, 8]",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,trine.福德,"[3, 5, 7, 11]","[3, 5, 7, 11]",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,trine.父母,"[2, 4, 6, 10]","[2, 4, 6, 10]",same,IDENTICAL,,,True,gender_independent
C23-2021-early-zi,decadal_range.命宫,"[3, 12]","[3, 12]",same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,decadal_range.兄弟,"[113, 122]","[113, 122]",same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,decadal_range.夫妻,"[103, 112]","[103, 112]",same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,decadal_range.子女,"[93, 102]","[93, 102]",same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,decadal_range.财帛,"[83, 92]","[83, 92]",same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,decadal_range.疾厄,"[73, 82]","[73, 82]",same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,decadal_range.迁移,"[63, 72]","[63, 72]",same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,decadal_range.仆役,"[53, 62]","[53, 62]",same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,decadal_range.官禄,"[43, 52]","[43, 52]",same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,decadal_range.田宅,"[33, 42]","[33, 42]",same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,decadal_range.福德,"[23, 32]","[23, 32]",same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,decadal_range.父母,"[13, 22]","[13, 22]",same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,changsheng12.命宫,长生,长生,same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,changsheng12.兄弟,养,养,same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,changsheng12.夫妻,胎,胎,same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,changsheng12.子女,绝,绝,same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,changsheng12.财帛,墓,墓,same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,changsheng12.疾厄,死,死,same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,changsheng12.迁移,病,病,same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,changsheng12.仆役,衰,衰,same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,changsheng12.官禄,帝旺,帝旺,same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,changsheng12.田宅,临官,临官,same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,changsheng12.福德,冠带,冠带,same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,changsheng12.父母,沐浴,沐浴,same,IDENTICAL,,,True,gender_dependent
C23-2021-early-zi,horoscope.yearly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C23-2021-early-zi,horoscope.monthly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C24-2026-jan,five_elements_class,土五局,土五局,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,soul_palace,9,9,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,body_palace,11,11,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,destiny_master,巨门,武曲,different,DIFFERENT_SUSPECTED_IMP_BUG,参考实现以**生年地支**索引命主表；命主的标准定义是以**命宫地支**查表（身主才是以生年支查表）。这是参考实现的疑似实现问题，不是流派差异；本条不影响生产引擎（iztro 按标准口径给出命主）。,,False,gender_independent
C24-2026-jan,body_master,天机,天机,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,palace_branch.命宫,9,9,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,palace_branch.兄弟,8,8,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,palace_branch.夫妻,7,7,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,palace_branch.子女,6,6,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,palace_branch.财帛,5,5,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,palace_branch.疾厄,4,4,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,palace_branch.迁移,3,3,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,palace_branch.仆役,2,2,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,palace_branch.官禄,1,1,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,palace_branch.田宅,0,0,same,IDENTICAL,,,True,gender_independent
C24-2026-jan,palace_branch.福德,11,11,same,IDENTICAL,,,True,gender_independent
